asset_id,display_name,qa_status,source_url,source_role,source_page_url
call_of_duty.character_or_operator.simon_ghost_riley_reboot.80da44d4,"Simon ""Ghost"" Riley (Reboot)",needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/b/b4/Ghost_Infobox_2023_MWIII.png/revision/latest/smart/width/40/height/30?cb=20231118184755,operators,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators
call_of_duty.character_or_operator.snoop_dogg.86e645ea,Snoop Dogg,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/1/10/Snoop_Dogg_Operator_Default_MWII.png/revision/latest/smart/width/40/height/30?cb=20240512090416,operators,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators
call_of_duty.character_or_operator.solange_hardewijk.73af8bf3,Solange Hardewijk,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/f/f0/Solange_Operator_Default_CODV.png/revision/latest/smart/width/40/height/30?cb=20240223141251,operators,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators
call_of_duty.character_or_operator.sydney_syd.fca873a0,"Sydney ""Syd""",needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/e/e2/Syd_Operator_Default_MW.png/revision/latest/smart/width/40/height/30?cb=20240222163052,operators,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators
call_of_duty.character_or_operator.talon_operator.247b9cd9,Talon (Operator),needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/f/fb/Talon_Operator_Default_MW.png/revision/latest/smart/width/40/height/30?cb=20240222163728,operators,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators
call_of_duty.character_or_operator.terrell_wolf.8c2a5898,Terrell Wolf,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/a/a0/Wolf_Operator_Default_BOCW.png/revision/latest/smart/width/40/height/30?cb=20240223121803,operators,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators
call_of_duty.character_or_operator.thomas_bolt.928fb792,Thomas Bolt,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/e/e2/Thomas_Operator_Default_CODV.png/revision/latest/smart/width/40/height/30?cb=20240223135910,operators,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators
call_of_duty.character_or_operator.velikan.398b708b,Velikan,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/c/c2/Velikan_Operator_Default_MWII.png/revision/latest/smart/width/40/height/30?cb=20240512090437,operators,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators
call_of_duty.character_or_operator.vikhor_stitch_kuzmin.94f995cc,"Vikhor ""Stitch"" Kuzmin",needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/86/Stitch_Operator_Default_BO6.png/revision/latest/smart/width/40/height/30?cb=20250529164210,operators,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators
call_of_duty.character_or_operator.viktor_zane_metiko.a217a388,"Viktor ""Zane"" Metiko",needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/d/df/Zane_Operator_Default_MW.png/revision/latest/smart/width/40/height/30?cb=20240222163306,operators,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators
call_of_duty.character_or_operator.wade_jackson.68cd4970,Wade Jackson,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/0/05/WadeJackson_Promo_CODV.png/revision/latest/smart/width/40/height/30?cb=20210820092009,operators,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators
call_of_duty.character_or_operator.wayne_d.1f999561,"Wayne ""D",needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/6/66/DDay_Operator_Default_MW.png/revision/latest/smart/width/40/height/30?cb=20240222163546,operators,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators
call_of_duty.character_or_operator.wyatt_bulldozer_jones.9221b737,"Wyatt ""Bulldozer"" Jones",needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/b/b2/Bulldozer_Operator_Default_BOCW.png/revision/latest/smart/width/40/height/30?cb=20240223121748,operators,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators
call_of_duty.character_or_operator.yegor_novak.1df810ac,Yegor Novak,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/9/91/Yegor_Operator_Default_MW.png/revision/latest/smart/width/40/height/30?cb=20240222163108,operators,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators
call_of_duty.character_or_operator.yirina_portnova.519cd8d2,Yirina Portnova,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/d/d2/Portnova_Operator_Default_BOCW.png/revision/latest/smart/width/40/height/30?cb=20240223121652,operators,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators
call_of_duty.character_or_operator.zeyna_ossou.a05d957d,Zeyna Ossou,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/9/99/Zeyna_Operator_Default_BOCW.png/revision/latest/smart/width/40/height/30?cb=20240223121817,operators,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators
call_of_duty.ability_or_equipment.armor_plates.02da7a5d,Armor Plates,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/1/13/Armor_Scorestreak_BOCW.png/revision/latest/smart/width/40/height/30?cb=20260407113817,equipment,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment
call_of_duty.ability_or_equipment.armor_satchel.4296b5ad,Armor Satchel,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/4/44/Armor_Satchel_Icon_WZ.png/revision/latest/smart/width/40/height/30?cb=20250610040841,equipment,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment
call_of_duty.ability_or_equipment.artillery_marker.f99ba04e,Artillery Marker,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/7/79/Laser_designator_mw2019.png/revision/latest/smart/width/40/height/30?cb=20221003084239,equipment,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment
call_of_duty.ability_or_equipment.ascender.8b9c6b97,Ascender,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/a/aa/Ascender_MWIII.png/revision/latest/smart/width/40/height/30?cb=20231103033335,equipment,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment
call_of_duty.ability_or_equipment.body_armor_gear.c3e3dd7d,Body Armor (gear),needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/7/7f/Body_Armor_Bo4.png/revision/latest/smart/width/40/height/30?cb=20190114150725,equipment,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment
call_of_duty.ability_or_equipment.gas_mask_equipment.ec777f06,Gas Mask (equipment),needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/e/e8/Ambushing_enemy_ship_crew_members_Crew_Expendable_CoD4.png/revision/latest/smart/width/40/height/30?cb=20120118084123,equipment,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment
call_of_duty.ability_or_equipment.ghillie_suit.88fcf2c2,Ghillie Suit,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/a/a9/Ghillie_Suit_sniper_Creek_COD4.png/revision/latest/smart/width/40/height/30?cb=20130526185335,equipment,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment
call_of_duty.ability_or_equipment.gulag_entry_token.75d32556,Gulag Entry Token,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/6/68/Gulag_Icon_SeasonThree_BO6_WZ2.png/revision/latest/smart/width/40/height/30?cb=20250428040230,equipment,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment
call_of_duty.ability_or_equipment.parachute.90670e92,Parachute,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/c/c0/Spawn_Pathfinder_CoD1.png/revision/latest/smart/width/40/height/30?cb=20120120154926,equipment,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment
call_of_duty.ability_or_equipment.propane_tank.4e9e8256,Propane Tank,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/86/Propane_Tank_CoDG.png/revision/latest/smart/width/40/height/30?cb=20131030171804,equipment,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment
call_of_duty.ability_or_equipment.redeploy_extraction_token.5a61103d,Redeploy Extraction Token,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/f/fb/RedeployExtractionToken_Icon_WZ.png/revision/latest/smart/width/40/height/30?cb=20250610041024,equipment,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment
call_of_duty.ability_or_equipment.self_revive.7d292ec6,Self Revive,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/7/7b/Last_stand_mw3.png/revision/latest/smart/width/40/height/30?cb=20120218131536,equipment,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment
call_of_duty.ability_or_equipment.speed_boost.c152add0,Speed Boost,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/2/25/LightningBolt_BOCW.png/revision/latest/smart/width/40/height/30?cb=20241002180336,equipment,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment
