asset_id,display_name,qa_status,source_url
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.20445c20,Find the location in the message Ghost sent you.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.evacuations_were_underway.fe2b1291,Evacuations were underway...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/b/bd/MissionIntel_Fractured_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20200711201858
call_of_duty.event_badge_or_medal.evacuations_were_underway.20445c20,Evacuations were underway...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.communications_went_down_before_the_attack_follow_the_trail.ba4267bc,Communications went down before the attack. Follow the trail...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/6/60/MissionIntel_Fractured_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711201858
call_of_duty.event_badge_or_medal.communications_went_down_before_the_attack_follow_the_trail.20445c20,Communications went down before the attack. Follow the trail...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.verdansk_atc_reported_a_transponder_went_offline.7c5706db,Verdansk ATC reported a transponder went offline...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/6/68/MissionIntel_Fractured_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711201859
call_of_duty.event_badge_or_medal.verdansk_atc_reported_a_transponder_went_offline.20445c20,Verdansk ATC reported a transponder went offline...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.a_downed_aircraft_tried_to_contact_arklov_air_force_base.c2aa719e,A downed aircraft tried to contact Arklov Air Force base...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/f/fd/MissionIntel_Fractured_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20200711201859
call_of_duty.event_badge_or_medal.a_downed_aircraft_tried_to_contact_arklov_air_force_base.20445c20,A downed aircraft tried to contact Arklov Air Force base...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.signals_intelligence_decrypted_a_message_after_the_attack.ec92e507,Signals Intelligence decrypted a message after the attack.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/b/b9/MissionIntel_Fractured_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200721211711
call_of_duty.event_badge_or_medal.signals_intelligence_decrypted_a_message_after_the_attack.20445c20,Signals Intelligence decrypted a message after the attack.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.intel_missions.e4a0d0ee,Intel Missions[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/3/36/MissionIntel_Fractured_Intel7_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711201901
call_of_duty.event_badge_or_medal.intel_missions.20445c20,Intel Missions[],needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.fde0d82a,Find the location in the message Ghost sent you.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/9/98/MissionIntel_HuntingTheEnemy_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711202126
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.20445c20,Find the location in the message Ghost sent you.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.sigint_was_relayed_from_airport_military_wing.858da526,SIGINT was relayed from Airport military wing...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/0/05/MissionIntel_HuntingTheEnemy_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711202127
call_of_duty.event_badge_or_medal.sigint_was_relayed_from_airport_military_wing.20445c20,SIGINT was relayed from Airport military wing...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.communication_interference_tracked_to_western_bunker.21c49726,Communication interference tracked to Western bunker...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/0/00/MissionIntel_HuntingTheEnemy_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711202127
call_of_duty.event_badge_or_medal.communication_interference_tracked_to_western_bunker.20445c20,Communication interference tracked to Western bunker...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.an_enemy_laptop_could_supply_intel_require_spotter.80900258,An enemy laptop could supply intel... (Require Spotter),needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/6/6d/MissionIntel_HuntingTheEnemy_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711202128
call_of_duty.event_badge_or_medal.an_enemy_laptop_could_supply_intel_require_spotter.20445c20,An enemy laptop could supply intel... (Require Spotter),needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.a_meeting_took_place_downtown.e81e828d,A meeting took place downtown...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/7/75/MissionIntel_HuntingTheEnemy_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711202128
call_of_duty.event_badge_or_medal.a_meeting_took_place_downtown.20445c20,A meeting took place downtown...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.the_enemy_wants_to_catch_a_train.a47ae8f1,The enemy wants to catch a train...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/0/01/MissionIntel_HuntingTheEnemy_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711202129
call_of_duty.event_badge_or_medal.the_enemy_wants_to_catch_a_train.20445c20,The enemy wants to catch a train...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.learn_the_status_of_the_19.a8ea850c,Learn the status of the 19,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/3/31/MissionIntel_HuntingTheEnemy_Intel7_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711202129
call_of_duty.event_badge_or_medal.learn_the_status_of_the_19.20445c20,Learn the status of the 19,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.124b1097,Find the location in the message Ghost sent you.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/81/MissionIntel_HiddenCargo_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711202020
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.20445c20,Find the location in the message Ghost sent you.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.cargo_may_have_arrived_via_ports_of_entry.6b22bc57,Cargo may have arrived via ports of entry.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/1/18/MissionIntel_HiddenCargo_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711202021
call_of_duty.event_badge_or_medal.cargo_may_have_arrived_via_ports_of_entry.20445c20,Cargo may have arrived via ports of entry.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.someone_was_paid_off_to_keep_an_area_clear.b46599d8,Someone was paid off to keep an area clear.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/2/29/MissionIntel_HiddenCargo_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711202022
call_of_duty.event_badge_or_medal.someone_was_paid_off_to_keep_an_area_clear.20445c20,Someone was paid off to keep an area clear.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.there_was_an_inspection_scheduled_at_the_port.209771ed,There was an inspection scheduled at the port.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/b/bd/MissionIntel_HiddenCargo_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711202022
call_of_duty.event_badge_or_medal.there_was_an_inspection_scheduled_at_the_port.20445c20,There was an inspection scheduled at the port.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.the_cargo_was_headed_to_a_whp_site.82d9a84e,The cargo was headed to a WHP site.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/1/1a/MissionIntel_HiddenCargo_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20200711202023
call_of_duty.event_badge_or_medal.the_cargo_was_headed_to_a_whp_site.20445c20,The cargo was headed to a WHP site.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.mara_gave_a_debrief_after_the_port_attack.5ad05bf8,Mara gave a debrief after the port attack.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/7/78/MissionIntel_HiddenCargo_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711202023
call_of_duty.event_badge_or_medal.mara_gave_a_debrief_after_the_port_attack.20445c20,Mara gave a debrief after the port attack.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.32b4b58a,Find the location in the message Ghost sent you.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/0/08/MissionIntel_NewPerspectives_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200722103918
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.20445c20,Find the location in the message Ghost sent you.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.begin_the_search_for_the_uav.a160a080,Begin the search for the UAV.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/5/54/MissionIntel_NewPerspectives_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200722103919
call_of_duty.event_badge_or_medal.begin_the_search_for_the_uav.20445c20,Begin the search for the UAV.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.the_uav_was_being_controlled_from_the_airport.46edbfc6,The UAV was being controlled from the airport.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/7/7d/MissionIntel_NewPerspectives_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20200722103920
call_of_duty.event_badge_or_medal.the_uav_was_being_controlled_from_the_airport.20445c20,The UAV was being controlled from the airport.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.the_down_uav_was_being_repaired.cdcae9eb,The down UAV was being repaired.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/3/3d/MissionIntel_NewPerspectives_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20200722103920
call_of_duty.event_badge_or_medal.the_down_uav_was_being_repaired.20445c20,The down UAV was being repaired.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.a_corrupted_image_could_give_a_clearer_picture.57657afe,A corrupted image could give a clearer picture...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/8c/MissionIntel_NewPerspectives_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200722103921
call_of_duty.event_badge_or_medal.a_corrupted_image_could_give_a_clearer_picture.20445c20,A corrupted image could give a clearer picture...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.learn_the_truth_behind_the_attack.196b6487,Learn the truth behind the attack.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/9/9a/MissionIntel_NewPerspectives_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200722103921
call_of_duty.event_badge_or_medal.learn_the_truth_behind_the_attack.20445c20,Learn the truth behind the attack.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.77e6e46c,Find the location in the message Ghost sent you.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/6/6a/MissionIntel_TheLostTeam_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200806094558
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.20445c20,Find the location in the message Ghost sent you.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.an_armistice_group_was_stationed_at_the_torsky_housing_area.a68711b6,An Armistice group was stationed at the Torsky Housing Area...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/f/f5/MissionIntel_TheLostTeam_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200806094612
call_of_duty.event_badge_or_medal.an_armistice_group_was_stationed_at_the_torsky_housing_area.20445c20,An Armistice group was stationed at the Torsky Housing Area...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.there_were_survivors_of_the_helicopter_crash.34d39027,There were survivors of the helicopter crash...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/2/20/MissionIntel_TheLostTeam_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20200806094624
call_of_duty.event_badge_or_medal.there_were_survivors_of_the_helicopter_crash.20445c20,There were survivors of the helicopter crash...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.signal_interference_prevents_locating_the_missing_operator.0de8b26a,Signal interference prevents locating the missing operator.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/e/e0/MissionIntel_TheLostTeam_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200806094640
call_of_duty.event_badge_or_medal.signal_interference_prevents_locating_the_missing_operator.20445c20,Signal interference prevents locating the missing operator.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.arm_3.5ce6abf8,ARM 3,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/d/d8/MissionIntel_TheLostTeam_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200806094659
call_of_duty.event_badge_or_medal.arm_3.20445c20,ARM 3,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.55c33e76,Find the location in the message Ghost sent you.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/1/14/MissionIntel_OldWounds_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200826105244
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.20445c20,Find the location in the message Ghost sent you.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.a_hidden_code_was_found_in_the_prison.28582a81,A hidden code was found in the prison...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/e/e4/MissionIntel_OldWounds_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200826105245
call_of_duty.event_badge_or_medal.a_hidden_code_was_found_in_the_prison.20445c20,A hidden code was found in the prison...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.follow_the_trail_left_by_arm_3.a4d1fc76,Follow the trail left by ARM 3,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/1/11/MissionIntel_OldWounds_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200826105246
call_of_duty.event_badge_or_medal.follow_the_trail_left_by_arm_3.20445c20,Follow the trail left by ARM 3,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.zakhaev_was_using_an_office_in_the_prison.8f16ae27,Zakhaev was using an office in the prison...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/7/7e/MissionIntel_OldWounds_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200826105246
call_of_duty.event_badge_or_medal.zakhaev_was_using_an_office_in_the_prison.20445c20,Zakhaev was using an office in the prison...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.arm_3.7fda0990,ARM 3,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/6/68/MissionIntel_OldWounds_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20200826105247
call_of_duty.event_badge_or_medal.arm_3.20445c20,ARM 3,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.something_was_stashed_in_the_denied_area.1dd881bb,Something was stashed in the denied area...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/b/bd/MissionIntel_OldWounds_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200826105248
call_of_duty.event_badge_or_medal.something_was_stashed_in_the_denied_area.20445c20,Something was stashed in the denied area...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.459dc632,Find the location in the message Ghost sent you.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/b/b3/MissionIntel_SinsOfTheFather_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200908195705
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.20445c20,Find the location in the message Ghost sent you.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.a_cctv_near_metro_exits_may_have_spotted_something.9e3ee101,A CCTV near metro exits may have spotted something...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/1/10/MissionIntel_SinsOfTheFather_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200908195705
call_of_duty.event_badge_or_medal.a_cctv_near_metro_exits_may_have_spotted_something.20445c20,A CCTV near metro exits may have spotted something...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.a_shipment_was_moved_from_the_metro.9c64c4ef,A shipment was moved from the metro...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/d/d8/MissionIntel_SinsOfTheFather_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200908195706
call_of_duty.event_badge_or_medal.a_shipment_was_moved_from_the_metro.20445c20,A shipment was moved from the metro...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.the_shipment_was_tracked_to_the_stadium.676304ac,The shipment was tracked to the Stadium...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/e/e6/MissionIntel_SinsOfTheFather_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200908195707
call_of_duty.event_badge_or_medal.the_shipment_was_tracked_to_the_stadium.20445c20,The shipment was tracked to the Stadium...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.hardware_was_delivered_to_suite_320_entry_requires_an_access_code.e53751ec,Hardware was delivered to Suite 320. Entry requires an access code...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/b/b9/MissionIntel_SinsOfTheFather_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20200908195707
call_of_duty.event_badge_or_medal.hardware_was_delivered_to_suite_320_entry_requires_an_access_code.20445c20,Hardware was delivered to Suite 320. Entry requires an access code...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.there_was_a_broadcast_from_the_parking_structure.ac8e7a30,There was a broadcast from the parking structure...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/3/37/MissionIntel_SinsOfTheFather_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200908195708
call_of_duty.event_badge_or_medal.there_was_a_broadcast_from_the_parking_structure.20445c20,There was a broadcast from the parking structure...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.z_hijacked_the_uav_signal_to_ignite_a_conflict.47e1e6d6,Z hijacked the UAV signal to ignite a conflict.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/f/f8/MissionIntel_SinsOfTheFather_Intel7_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200908195708
call_of_duty.event_badge_or_medal.z_hijacked_the_uav_signal_to_ignite_a_conflict.20445c20,Z hijacked the UAV signal to ignite a conflict.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.f27b9ba9,Find the location in the message Ghost sent you.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/6/66/MissionIntel_NewThreats_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200922205101
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.20445c20,Find the location in the message Ghost sent you.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.arm_3.8375b532,ARM 3,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/2/2b/MissionIntel_NewThreats_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200922205102
call_of_duty.event_badge_or_medal.arm_3.20445c20,ARM 3,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.z_and_perseus_wanted_more_power.d13ad585,Z and Perseus wanted more power...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/a/ad/MissionIntel_NewThreats_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20200922205103
call_of_duty.event_badge_or_medal.z_and_perseus_wanted_more_power.20445c20,Z and Perseus wanted more power...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.a_sketch_could_provide_a_monumental_clue.176bc503,A sketch could provide a monumental clue...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/7/7d/MissionIntel_NewThreats_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20200922205103
call_of_duty.event_badge_or_medal.a_sketch_could_provide_a_monumental_clue.20445c20,A sketch could provide a monumental clue...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.find_the_source_of_back.27607fee,Find the source of back,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/a/ab/MissionIntel_NewThreats_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200922205104
call_of_duty.event_badge_or_medal.find_the_source_of_back.20445c20,Find the source of back,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.power_is_being_re.afed6e8b,Power is being re,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/e/e4/MissionIntel_NewThreats_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200922205105
call_of_duty.event_badge_or_medal.power_is_being_re.20445c20,Power is being re,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
