asset_family,binding_id,binding_reasons,binding_score,candidate_display_name,candidate_id,candidate_quality,confidence,derived_row_review_decision,derived_row_review_status,derived_row_reviewed_at,detection_id,game_id,image_kind_mismatch,lower_trust_source_kind,name_match_quality,quality_score,reason,review_notes,source_kind,source_url,status,target_display_name,target_id,target_kind,weak_name_match
hero_portrait,binding_be98acb398da,"[""exact normalized or alias match"", ""high-quality candidate"", ""category member source"", ""portrait-like image kind""]",0.92,Karla Rivas,candidate_17badef03966,high,0.92,accept_candidate,approved,2026-05-05T22:38:11.702263+00:00,call_of_duty.karla_rivas.hero_portrait,call_of_duty,False,False,exact,0.8,exact normalized or alias match; high-quality candidate; category member source; portrait-like image kind,auto-applied recommended candidate,category_member_image,https://static.wikia.nocookie.net/callofduty/images/3/35/Rivas_Operator_Default_BOCW.png/revision/latest/smart/width/40/height/30?cb=20240223121733,accepted,Karla Rivas,karla_rivas,hero,False
hero_portrait,binding_2c9a76ad4fcd,"[""exact normalized or alias match"", ""high-quality candidate"", ""category member source"", ""portrait-like image kind""]",0.92,Kim Tae Young,candidate_ddbb3c23bcd5,high,0.92,accept_candidate,approved,2026-05-05T22:38:11.702433+00:00,call_of_duty.kim_tae_young.hero_portrait,call_of_duty,False,False,exact,0.8,exact normalized or alias match; high-quality candidate; category member source; portrait-like image kind,auto-applied recommended candidate,category_member_image,https://static.wikia.nocookie.net/callofduty/images/0/0b/Tae_Young_Operator_Default_CODV.png/revision/latest/smart/width/40/height/30?cb=20240223140022,accepted,Kim Tae Young,kim_tae_young,hero,False
hero_portrait,binding_e600dfba99a7,"[""exact normalized or alias match"", ""high-quality candidate"", ""category member source"", ""portrait-like image kind""]",0.92,Kwan Song,candidate_a206e6073b03,high,0.92,accept_candidate,approved,2026-05-05T22:38:11.702637+00:00,call_of_duty.kwan_song.hero_portrait,call_of_duty,False,False,exact,0.8,exact normalized or alias match; high-quality candidate; category member source; portrait-like image kind,auto-applied recommended candidate,category_member_image,https://static.wikia.nocookie.net/callofduty/images/4/46/Song_Operator_Default_BOCW.png/revision/latest/smart/width/40/height/30?cb=20240223121832,accepted,Kwan Song,kwan_song,hero,False
hero_portrait,binding_a44cf4dce765,"[""exact normalized or alias match"", ""high-quality candidate"", ""category member source"", ""portrait-like image kind""]",0.92,"Kyle ""Gaz"" Garrick",candidate_28125ba01050,high,0.92,accept_candidate,approved,2026-05-05T22:38:11.702807+00:00,call_of_duty.kyle_gaz_garrick.hero_portrait,call_of_duty,False,False,exact,0.8,exact normalized or alias match; high-quality candidate; category member source; portrait-like image kind,auto-applied recommended candidate,category_member_image,https://static.wikia.nocookie.net/callofduty/images/a/a3/KyleGarrick_Infobox_MWIII.png/revision/latest/smart/width/40/height/30?cb=20240112041647,accepted,"Kyle \\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""Gaz\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\"" Garrick",kyle_gaz_garrick,hero,False
hero_portrait,binding_98d5b48aaadf,"[""exact normalized or alias match"", ""high-quality candidate"", ""category member source"", ""portrait-like image kind""]",0.92,Lawrence Sims,candidate_57884a536b88,high,0.92,accept_candidate,approved,2026-05-05T22:38:11.703193+00:00,call_of_duty.lawrence_sims.hero_portrait,call_of_duty,False,False,exact,0.8,exact normalized or alias match; high-quality candidate; category member source; portrait-like image kind,auto-applied recommended candidate,category_member_image,https://static.wikia.nocookie.net/callofduty/images/1/1c/Sims_Operator_Default_BO6.png/revision/latest/smart/width/40/height/30?cb=20250807163211,accepted,Lawrence Sims,lawrence_sims,hero,False
hero_portrait,binding_3053c7dd8e17,"[""exact normalized or alias match"", ""high-quality candidate"", ""category member source"", ""portrait-like image kind""]",0.92,Lewis Howard,candidate_817a28e68574,high,0.92,accept_candidate,approved,2026-05-05T22:38:11.703630+00:00,call_of_duty.lewis_howard.hero_portrait,call_of_duty,False,False,exact,0.8,exact normalized or alias match; high-quality candidate; category member source; portrait-like image kind,auto-applied recommended candidate,category_member_image,https://static.wikia.nocookie.net/callofduty/images/c/c8/Lewis_Operator_Default_CODV.png/revision/latest/smart/width/40/height/30?cb=20240223141202,accepted,Lewis Howard,lewis_howard,hero,False
hero_portrait,binding_3058124866a2,"[""exact normalized or alias match"", ""high-quality candidate"", ""category member source"", ""portrait-like image kind""]",0.92,Lucas Riggs,candidate_5f3de40fbd77,high,0.92,accept_candidate,approved,2026-05-05T22:38:11.703871+00:00,call_of_duty.lucas_riggs.hero_portrait,call_of_duty,False,False,exact,0.8,exact normalized or alias match; high-quality candidate; category member source; portrait-like image kind,auto-applied recommended candidate,category_member_image,https://static.wikia.nocookie.net/callofduty/images/0/0a/LucasRiggs_Infobox_CODV.png/revision/latest/smart/width/40/height/30?cb=20240223152300,accepted,Lucas Riggs,lucas_riggs,hero,False
hero_portrait,binding_cdf4d8faa04c,"[""exact normalized or alias match"", ""high-quality candidate"", ""category member source"", ""portrait-like image kind""]",0.92,Mace,candidate_ae033fcd924a,high,0.92,accept_candidate,approved,2026-05-05T22:38:11.704069+00:00,call_of_duty.mace.hero_portrait,call_of_duty,False,False,exact,0.8,exact normalized or alias match; high-quality candidate; category member source; portrait-like image kind,auto-applied recommended candidate,category_member_image,https://static.wikia.nocookie.net/callofduty/images/a/a5/Mace_Operator_Default_MWII.png/revision/latest/smart/width/40/height/30?cb=20240512085738,accepted,Mace,mace,hero,False
hero_portrait,binding_10ac3c74af5a,"[""exact normalized or alias match"", ""high-quality candidate"", ""category member source"", ""portrait-like image kind""]",0.92,Mara,candidate_81fb577e47ec,high,0.92,accept_candidate,approved,2026-05-05T22:38:11.704240+00:00,call_of_duty.mara.hero_portrait,call_of_duty,False,False,exact,0.8,exact normalized or alias match; high-quality candidate; category member source; portrait-like image kind,auto-applied recommended candidate,category_member_image,https://static.wikia.nocookie.net/callofduty/images/c/ce/Mara_Operator_Default_MW.png/revision/latest/smart/width/40/height/30?cb=20240222163642,accepted,Mara,mara,hero,False
hero_portrait,binding_3a110dcec384,"[""exact normalized or alias match"", ""high-quality candidate"", ""category member source"", ""portrait-like image kind""]",0.92,Marcus Griggs,candidate_7179b7319be0,high,0.92,accept_candidate,approved,2026-05-05T22:38:11.704378+00:00,call_of_duty.marcus_griggs.hero_portrait,call_of_duty,False,False,exact,0.8,exact normalized or alias match; high-quality candidate; category member source; portrait-like image kind,auto-applied recommended candidate,category_member_image,https://static.wikia.nocookie.net/callofduty/images/4/47/Griggs_Operator_Default_MW.png/revision/latest/smart/width/40/height/30?cb=20240222163434,accepted,Marcus Griggs,marcus_griggs,hero,False
hero_portrait,binding_ab4581b62b4b,"[""exact normalized or alias match"", ""high-quality candidate"", ""category member source"", ""portrait-like image kind""]",0.92,"Marcus ""Lerch"" Ortega",candidate_91e5b293524a,high,0.92,accept_candidate,approved,2026-05-05T22:38:11.704511+00:00,call_of_duty.marcus_lerch_ortega.hero_portrait,call_of_duty,False,False,exact,0.8,exact normalized or alias match; high-quality candidate; category member source; portrait-like image kind,auto-applied recommended candidate,category_member_image,https://static.wikia.nocookie.net/callofduty/images/a/ae/Lerch_Operator_Default_MW.png/revision/latest/smart/width/40/height/30?cb=20240222163155,accepted,"Marcus \\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""Lerch\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\"" Ortega",marcus_lerch_ortega,hero,False
hero_portrait,binding_53b414bb0645,"[""exact normalized or alias match"", ""high-quality candidate"", ""category member source"", ""portrait-like image kind""]",0.92,Mateo Hernandez,candidate_9a40796cc4ec,high,0.92,accept_candidate,approved,2026-05-05T22:38:11.704643+00:00,call_of_duty.mateo_hernandez.hero_portrait,call_of_duty,False,False,exact,0.8,exact normalized or alias match; high-quality candidate; category member source; portrait-like image kind,auto-applied recommended candidate,category_member_image,https://static.wikia.nocookie.net/callofduty/images/a/a3/Mateo_Hernandez.png/revision/latest/smart/width/40/height/30?cb=20211106171253,accepted,Mateo Hernandez,mateo_hernandez,hero,False
hero_portrait,binding_40837651f3bd,"[""exact normalized or alias match"", ""high-quality candidate"", ""category member source"", ""portrait-like image kind""]",0.92,Maxim Antonov,candidate_c10972ca21c0,high,0.92,accept_candidate,approved,2026-05-05T22:38:11.704845+00:00,call_of_duty.maxim_antonov.hero_portrait,call_of_duty,False,False,exact,0.8,exact normalized or alias match; high-quality candidate; category member source; portrait-like image kind,auto-applied recommended candidate,category_member_image,https://static.wikia.nocookie.net/callofduty/images/1/17/Antonov_Operator_Default_BOCW.png/revision/latest/smart/width/40/height/30?cb=20240223121622,accepted,Maxim Antonov,maxim_antonov,hero,False
