asset_id,game_id,entity_id,asset_family,display_name,source_url,source_page_url,source_role,source_title,draft_local_path,template_path,mask_path,roi_ref,match_method,threshold,scale_set,temporal_window,license_note,qa_status
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.fde0d82a,call_of_duty,call_of_duty.find_the_location_in_the_message_ghost_sent_you,medal_icon,Find the location in the message Ghost sent you.,https://static.wikia.nocookie.net/callofduty/images/9/98/MissionIntel_HuntingTheEnemy_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711202126,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.sigint_was_relayed_from_airport_military_wing.858da526,call_of_duty,call_of_duty.sigint_was_relayed_from_airport_military_wing,medal_icon,SIGINT was relayed from Airport military wing...,https://static.wikia.nocookie.net/callofduty/images/0/05/MissionIntel_HuntingTheEnemy_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711202127,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.communication_interference_tracked_to_western_bunker.21c49726,call_of_duty,call_of_duty.communication_interference_tracked_to_western_bunker,medal_icon,Communication interference tracked to Western bunker...,https://static.wikia.nocookie.net/callofduty/images/0/00/MissionIntel_HuntingTheEnemy_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711202127,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.an_enemy_laptop_could_supply_intel_require_spotter.80900258,call_of_duty,call_of_duty.an_enemy_laptop_could_supply_intel_require_spotter,medal_icon,An enemy laptop could supply intel... (Require Spotter),https://static.wikia.nocookie.net/callofduty/images/6/6d/MissionIntel_HuntingTheEnemy_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711202128,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.a_meeting_took_place_downtown.e81e828d,call_of_duty,call_of_duty.a_meeting_took_place_downtown,medal_icon,A meeting took place downtown...,https://static.wikia.nocookie.net/callofduty/images/7/75/MissionIntel_HuntingTheEnemy_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711202128,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.the_enemy_wants_to_catch_a_train.a47ae8f1,call_of_duty,call_of_duty.the_enemy_wants_to_catch_a_train,medal_icon,The enemy wants to catch a train...,https://static.wikia.nocookie.net/callofduty/images/0/01/MissionIntel_HuntingTheEnemy_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711202129,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.learn_the_status_of_the_19.a8ea850c,call_of_duty,call_of_duty.learn_the_status_of_the_19,medal_icon,Learn the status of the 19,https://static.wikia.nocookie.net/callofduty/images/3/31/MissionIntel_HuntingTheEnemy_Intel7_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711202129,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.124b1097,call_of_duty,call_of_duty.find_the_location_in_the_message_ghost_sent_you,medal_icon,Find the location in the message Ghost sent you.,https://static.wikia.nocookie.net/callofduty/images/8/81/MissionIntel_HiddenCargo_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711202020,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.cargo_may_have_arrived_via_ports_of_entry.6b22bc57,call_of_duty,call_of_duty.cargo_may_have_arrived_via_ports_of_entry,medal_icon,Cargo may have arrived via ports of entry.,https://static.wikia.nocookie.net/callofduty/images/1/18/MissionIntel_HiddenCargo_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711202021,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.someone_was_paid_off_to_keep_an_area_clear.b46599d8,call_of_duty,call_of_duty.someone_was_paid_off_to_keep_an_area_clear,medal_icon,Someone was paid off to keep an area clear.,https://static.wikia.nocookie.net/callofduty/images/2/29/MissionIntel_HiddenCargo_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711202022,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.there_was_an_inspection_scheduled_at_the_port.209771ed,call_of_duty,call_of_duty.there_was_an_inspection_scheduled_at_the_port,medal_icon,There was an inspection scheduled at the port.,https://static.wikia.nocookie.net/callofduty/images/b/bd/MissionIntel_HiddenCargo_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711202022,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.the_cargo_was_headed_to_a_whp_site.82d9a84e,call_of_duty,call_of_duty.the_cargo_was_headed_to_a_whp_site,medal_icon,The cargo was headed to a WHP site.,https://static.wikia.nocookie.net/callofduty/images/1/1a/MissionIntel_HiddenCargo_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20200711202023,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.mara_gave_a_debrief_after_the_port_attack.5ad05bf8,call_of_duty,call_of_duty.mara_gave_a_debrief_after_the_port_attack,medal_icon,Mara gave a debrief after the port attack.,https://static.wikia.nocookie.net/callofduty/images/7/78/MissionIntel_HiddenCargo_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200711202023,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.32b4b58a,call_of_duty,call_of_duty.find_the_location_in_the_message_ghost_sent_you,medal_icon,Find the location in the message Ghost sent you.,https://static.wikia.nocookie.net/callofduty/images/0/08/MissionIntel_NewPerspectives_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200722103918,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.begin_the_search_for_the_uav.a160a080,call_of_duty,call_of_duty.begin_the_search_for_the_uav,medal_icon,Begin the search for the UAV.,https://static.wikia.nocookie.net/callofduty/images/5/54/MissionIntel_NewPerspectives_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200722103919,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.the_uav_was_being_controlled_from_the_airport.46edbfc6,call_of_duty,call_of_duty.the_uav_was_being_controlled_from_the_airport,medal_icon,The UAV was being controlled from the airport.,https://static.wikia.nocookie.net/callofduty/images/7/7d/MissionIntel_NewPerspectives_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20200722103920,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.the_down_uav_was_being_repaired.cdcae9eb,call_of_duty,call_of_duty.the_down_uav_was_being_repaired,medal_icon,The down UAV was being repaired.,https://static.wikia.nocookie.net/callofduty/images/3/3d/MissionIntel_NewPerspectives_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20200722103920,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.a_corrupted_image_could_give_a_clearer_picture.57657afe,call_of_duty,call_of_duty.a_corrupted_image_could_give_a_clearer_picture,medal_icon,A corrupted image could give a clearer picture...,https://static.wikia.nocookie.net/callofduty/images/8/8c/MissionIntel_NewPerspectives_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200722103921,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.learn_the_truth_behind_the_attack.196b6487,call_of_duty,call_of_duty.learn_the_truth_behind_the_attack,medal_icon,Learn the truth behind the attack.,https://static.wikia.nocookie.net/callofduty/images/9/9a/MissionIntel_NewPerspectives_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200722103921,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.77e6e46c,call_of_duty,call_of_duty.find_the_location_in_the_message_ghost_sent_you,medal_icon,Find the location in the message Ghost sent you.,https://static.wikia.nocookie.net/callofduty/images/6/6a/MissionIntel_TheLostTeam_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200806094558,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.an_armistice_group_was_stationed_at_the_torsky_housing_area.a68711b6,call_of_duty,call_of_duty.an_armistice_group_was_stationed_at_the_torsky_housing_area,medal_icon,An Armistice group was stationed at the Torsky Housing Area...,https://static.wikia.nocookie.net/callofduty/images/f/f5/MissionIntel_TheLostTeam_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200806094612,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.there_were_survivors_of_the_helicopter_crash.34d39027,call_of_duty,call_of_duty.there_were_survivors_of_the_helicopter_crash,medal_icon,There were survivors of the helicopter crash...,https://static.wikia.nocookie.net/callofduty/images/2/20/MissionIntel_TheLostTeam_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20200806094624,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.signal_interference_prevents_locating_the_missing_operator.0de8b26a,call_of_duty,call_of_duty.signal_interference_prevents_locating_the_missing_operator,medal_icon,Signal interference prevents locating the missing operator.,https://static.wikia.nocookie.net/callofduty/images/e/e0/MissionIntel_TheLostTeam_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200806094640,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.arm_3.5ce6abf8,call_of_duty,call_of_duty.arm_3,medal_icon,ARM 3,https://static.wikia.nocookie.net/callofduty/images/d/d8/MissionIntel_TheLostTeam_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200806094659,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.55c33e76,call_of_duty,call_of_duty.find_the_location_in_the_message_ghost_sent_you,medal_icon,Find the location in the message Ghost sent you.,https://static.wikia.nocookie.net/callofduty/images/1/14/MissionIntel_OldWounds_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200826105244,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.a_hidden_code_was_found_in_the_prison.28582a81,call_of_duty,call_of_duty.a_hidden_code_was_found_in_the_prison,medal_icon,A hidden code was found in the prison...,https://static.wikia.nocookie.net/callofduty/images/e/e4/MissionIntel_OldWounds_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200826105245,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.follow_the_trail_left_by_arm_3.a4d1fc76,call_of_duty,call_of_duty.follow_the_trail_left_by_arm_3,medal_icon,Follow the trail left by ARM 3,https://static.wikia.nocookie.net/callofduty/images/1/11/MissionIntel_OldWounds_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200826105246,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.zakhaev_was_using_an_office_in_the_prison.8f16ae27,call_of_duty,call_of_duty.zakhaev_was_using_an_office_in_the_prison,medal_icon,Zakhaev was using an office in the prison...,https://static.wikia.nocookie.net/callofduty/images/7/7e/MissionIntel_OldWounds_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200826105246,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.arm_3.7fda0990,call_of_duty,call_of_duty.arm_3,medal_icon,ARM 3,https://static.wikia.nocookie.net/callofduty/images/6/68/MissionIntel_OldWounds_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20200826105247,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.something_was_stashed_in_the_denied_area.1dd881bb,call_of_duty,call_of_duty.something_was_stashed_in_the_denied_area,medal_icon,Something was stashed in the denied area...,https://static.wikia.nocookie.net/callofduty/images/b/bd/MissionIntel_OldWounds_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200826105248,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.459dc632,call_of_duty,call_of_duty.find_the_location_in_the_message_ghost_sent_you,medal_icon,Find the location in the message Ghost sent you.,https://static.wikia.nocookie.net/callofduty/images/b/b3/MissionIntel_SinsOfTheFather_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200908195705,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.a_cctv_near_metro_exits_may_have_spotted_something.9e3ee101,call_of_duty,call_of_duty.a_cctv_near_metro_exits_may_have_spotted_something,medal_icon,A CCTV near metro exits may have spotted something...,https://static.wikia.nocookie.net/callofduty/images/1/10/MissionIntel_SinsOfTheFather_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200908195705,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.a_shipment_was_moved_from_the_metro.9c64c4ef,call_of_duty,call_of_duty.a_shipment_was_moved_from_the_metro,medal_icon,A shipment was moved from the metro...,https://static.wikia.nocookie.net/callofduty/images/d/d8/MissionIntel_SinsOfTheFather_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200908195706,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.the_shipment_was_tracked_to_the_stadium.676304ac,call_of_duty,call_of_duty.the_shipment_was_tracked_to_the_stadium,medal_icon,The shipment was tracked to the Stadium...,https://static.wikia.nocookie.net/callofduty/images/e/e6/MissionIntel_SinsOfTheFather_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200908195707,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.hardware_was_delivered_to_suite_320_entry_requires_an_access_code.e53751ec,call_of_duty,call_of_duty.hardware_was_delivered_to_suite_320_entry_requires_an_access_code,medal_icon,Hardware was delivered to Suite 320. Entry requires an access code...,https://static.wikia.nocookie.net/callofduty/images/b/b9/MissionIntel_SinsOfTheFather_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20200908195707,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.there_was_a_broadcast_from_the_parking_structure.ac8e7a30,call_of_duty,call_of_duty.there_was_a_broadcast_from_the_parking_structure,medal_icon,There was a broadcast from the parking structure...,https://static.wikia.nocookie.net/callofduty/images/3/37/MissionIntel_SinsOfTheFather_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200908195708,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.z_hijacked_the_uav_signal_to_ignite_a_conflict.47e1e6d6,call_of_duty,call_of_duty.z_hijacked_the_uav_signal_to_ignite_a_conflict,medal_icon,Z hijacked the UAV signal to ignite a conflict.,https://static.wikia.nocookie.net/callofduty/images/f/f8/MissionIntel_SinsOfTheFather_Intel7_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200908195708,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.f27b9ba9,call_of_duty,call_of_duty.find_the_location_in_the_message_ghost_sent_you,medal_icon,Find the location in the message Ghost sent you.,https://static.wikia.nocookie.net/callofduty/images/6/66/MissionIntel_NewThreats_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200922205101,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.arm_3.8375b532,call_of_duty,call_of_duty.arm_3,medal_icon,ARM 3,https://static.wikia.nocookie.net/callofduty/images/2/2b/MissionIntel_NewThreats_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200922205102,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.z_and_perseus_wanted_more_power.d13ad585,call_of_duty,call_of_duty.z_and_perseus_wanted_more_power,medal_icon,Z and Perseus wanted more power...,https://static.wikia.nocookie.net/callofduty/images/a/ad/MissionIntel_NewThreats_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20200922205103,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.a_sketch_could_provide_a_monumental_clue.176bc503,call_of_duty,call_of_duty.a_sketch_could_provide_a_monumental_clue,medal_icon,A sketch could provide a monumental clue...,https://static.wikia.nocookie.net/callofduty/images/7/7d/MissionIntel_NewThreats_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20200922205103,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.find_the_source_of_back.27607fee,call_of_duty,call_of_duty.find_the_source_of_back,medal_icon,Find the source of back,https://static.wikia.nocookie.net/callofduty/images/a/ab/MissionIntel_NewThreats_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200922205104,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.power_is_being_re.afed6e8b,call_of_duty,call_of_duty.power_is_being_re,medal_icon,Power is being re,https://static.wikia.nocookie.net/callofduty/images/e/e4/MissionIntel_NewThreats_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200922205105,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.a_threat_revealed.d2bc21ed,call_of_duty,call_of_duty.a_threat_revealed,medal_icon,A threat revealed.,https://static.wikia.nocookie.net/callofduty/images/4/4b/MissionIntel_NewThreats_Intel7_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200922205255,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.cf60a9b5,call_of_duty,call_of_duty.find_the_location_in_the_message_ghost_sent_you,medal_icon,Find the location in the message Ghost sent you.,https://static.wikia.nocookie.net/callofduty/images/3/35/MissionIntel_SecretTrails_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201002145607,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.metro_alarms_may_have_been_tripped.e3539bfb,call_of_duty,call_of_duty.metro_alarms_may_have_been_tripped,medal_icon,Metro alarms may have been tripped...,https://static.wikia.nocookie.net/callofduty/images/9/9a/MissionIntel_SecretTrails_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201002145608,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
