asset_id,display_name,qa_status,source_url,source_role,source_page_url
call_of_duty.event_badge_or_medal.a_cctv_near_metro_exits_may_have_spotted_something.9e3ee101,A CCTV near metro exits may have spotted something...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/1/10/MissionIntel_SinsOfTheFather_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200908195705,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.a_shipment_was_moved_from_the_metro.9c64c4ef,A shipment was moved from the metro...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/d/d8/MissionIntel_SinsOfTheFather_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200908195706,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.the_shipment_was_tracked_to_the_stadium.676304ac,The shipment was tracked to the Stadium...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/e/e6/MissionIntel_SinsOfTheFather_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200908195707,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.hardware_was_delivered_to_suite_320_entry_requires_an_access_code.e53751ec,Hardware was delivered to Suite 320. Entry requires an access code...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/b/b9/MissionIntel_SinsOfTheFather_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20200908195707,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.there_was_a_broadcast_from_the_parking_structure.ac8e7a30,There was a broadcast from the parking structure...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/3/37/MissionIntel_SinsOfTheFather_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200908195708,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.z_hijacked_the_uav_signal_to_ignite_a_conflict.47e1e6d6,Z hijacked the UAV signal to ignite a conflict.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/f/f8/MissionIntel_SinsOfTheFather_Intel7_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200908195708,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.f27b9ba9,Find the location in the message Ghost sent you.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/6/66/MissionIntel_NewThreats_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200922205101,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.arm_3.8375b532,ARM 3,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/2/2b/MissionIntel_NewThreats_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200922205102,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.z_and_perseus_wanted_more_power.d13ad585,Z and Perseus wanted more power...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/a/ad/MissionIntel_NewThreats_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20200922205103,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.a_sketch_could_provide_a_monumental_clue.176bc503,A sketch could provide a monumental clue...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/7/7d/MissionIntel_NewThreats_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20200922205103,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.find_the_source_of_back.27607fee,Find the source of back,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/a/ab/MissionIntel_NewThreats_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200922205104,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.power_is_being_re.afed6e8b,Power is being re,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/e/e4/MissionIntel_NewThreats_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200922205105,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.a_threat_revealed.d2bc21ed,A threat revealed.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/4/4b/MissionIntel_NewThreats_Intel7_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200922205255,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.cf60a9b5,Find the location in the message Ghost sent you.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/3/35/MissionIntel_SecretTrails_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201002145607,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.metro_alarms_may_have_been_tripped.e3539bfb,Metro alarms may have been tripped...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/9/9a/MissionIntel_SecretTrails_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201002145608,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.a_radiological_threat_was_detected.377e5405,A radiological threat was detected...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/3/37/MissionIntel_SecretTrails_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201002145609,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.a_shipment_came_from_the_radiological_lab.13088c37,A shipment came from the radiological lab...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/9/94/MissionIntel_SecretTrails_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20201002145610,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.a_secret_code_could_open_new_doors.154d8549,A secret code could open new doors...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/0/0e/MissionIntel_SecretTrails_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201002145610,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.secrets_locked_in_a_vault.f79a8b59,Secrets locked in a vault...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/2/21/MissionIntel_SecretTrails_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20201002145611,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.nuclear_material_has_been_weaponized.7f4a644b,Nuclear material has been weaponized.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/2/25/MissionIntel_SecretTrails_Intel7_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201002145611,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.8372584a,Find the location in the message Ghost sent you.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/3/33/MissionIntel_TightenTheNoose_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201015151337,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.arm_3.9ebac77c,ARM 3,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/0/00/MissionIntel_TightenTheNoose_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201015151349,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.intel_was_leaked_from_verdansk_bank.d55bf241,Intel was leaked from Verdansk Bank...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/83/MissionIntel_TightenTheNoose_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20201015151634,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.active_measures_fueled_the_conflict.eeafcd75,Active measures fueled the conflict...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/6/69/MissionIntel_TightenTheNoose_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201015151647,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.a_team_was_ambushed_at_the_train_station.63ad737a,A team was ambushed at the train station...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/3/3d/MissionIntel_TightenTheNoose_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20201015151735,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.the_team_was_on_their_way_to_a_bunker.40353262,The team was on their way to a bunker...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/7/76/MissionIntel_TightenTheNoose_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201015151748,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.it_was_all_part_of_the_plan.b8e1f944,It was all part of the plan.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/9/94/MissionIntel_TightenTheNoose_Intel7_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201015151803,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.78cc613c,Find the location in the message Ghost sent you.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/b/b4/MissionIntel_OutsideInfluence_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141008,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.arm_3.f2247e62,ARM 3,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/4/4f/MissionIntel_OutsideInfluence_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141010,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.shipments_were_tracked_to_the_quarry.dbcff213,Shipments were tracked to the quarry...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/a/ab/MissionIntel_OutsideInfluence_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141012,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.excess_chemicals_were_being_stored.69df45dc,Excess chemicals were being stored...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/2/29/MissionIntel_OutsideInfluence_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141014,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.shipments_arrived_via_the_verdansk_port.ec1266f7,Shipments arrived via the Verdansk port...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/89/MissionIntel_OutsideInfluence_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20210110141015,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.a_prisoner_in_the_gulag_had_intel_on_the_chemical_s_origins.a46db769,A prisoner in the gulag had intel on the chemical's origins...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/2/22/MissionIntel_OutsideInfluence_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20210110141016,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.the_prisoner_left_a_message.013316ee,The prisoner left a message...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/6/65/MissionIntel_OutsideInfluence_Intel7_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141018,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.zakhaev_has_his_target.a1880cea,Zakhaev has his target.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/b/b3/MissionIntel_OutsideInfluence_Intel8_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20210110141019,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.aa43e787,Find the location in the message Ghost sent you.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/d/d3/MissionIntel_TheWarRoom_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141050,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.mark_locations_for_the_assault_teams.ae924d0b,Mark locations for the assault teams.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/6/6d/MissionIntel_TheWarRoom_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141055,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.learn_about_the_office_of_requiem.5ff3410f,Learn about the Office of Requiem.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/5/55/MissionIntel_TheWarRoom_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20210110141056,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.ghost_tracked_arm_3.f468e823,Ghost tracked ARM 3,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/c/c8/MissionIntel_TheWarRoom_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141058,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.interference_is_coming_from_bunker_11.414bb599,Interference is coming from Bunker 11...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/4/43/MissionIntel_TheWarRoom_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141059,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.broadcast_the_abort_code_from_downtown.2f182810,Broadcast the abort code from downtown...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/c/cc/MissionIntel_TheWarRoom_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141100,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.nikolai_received_the_message_can_he_get_it_price_in_time.2de6eddb,Nikolai received the message. Can he get it Price in time?,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/1/1e/MissionIntel_TheWarRoom_Intel7_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141149,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.modern_warfare.531abe1e,Modern Warfare[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/9/98/Call_of_Duty-_Warzone_-_Combat_Pack.jpg/revision/latest/scale-to-width-down/185?cb=20200527151802,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.modern_warfare.a5a9d2c1,Modern Warfare[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/b/b4/WZ_Combat_Pack_S3.jpg/revision/latest/scale-to-width-down/185?cb=20200527151822,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.modern_warfare.a7d447a6,Modern Warfare[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/3/30/CombatPack_Season5_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200807210240,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.modern_warfare.309e48a6,Modern Warfare[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/8f/CombatPack_Season5_Reloaded_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200902131155,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.modern_warfare.0352c2cd,Modern Warfare[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/82/CombatPack_Season6_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20211031180859,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.black_ops_cold_war.356baa91,Black Ops Cold War[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/89/CombatPack_Season1_Warzone_BOCW.png/revision/latest/scale-to-width-down/185?cb=20211031180848,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.black_ops_cold_war.edaf4858,Black Ops Cold War[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/d/db/CombatPack_Season2_Warzone_BOCW.png/revision/latest/scale-to-width-down/185?cb=20211031180850,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.black_ops_cold_war.65b65da4,Black Ops Cold War[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/f/f6/CombatPack_Season3_Warzone_BOCW.png/revision/latest/scale-to-width-down/185?cb=20211031180852,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.black_ops_cold_war.6aec3d38,Black Ops Cold War[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/9/97/CombatPack_Season4_Warzone_BOCW.png/revision/latest/scale-to-width-down/185?cb=20211031180854,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.black_ops_cold_war.3bcd3644,Black Ops Cold War[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/3/32/CombatPack_Season5_Warzone_BOCW.png/revision/latest/scale-to-width-down/185?cb=20211031180856,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.black_ops_cold_war.3916e9d1,Black Ops Cold War[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/82/CombatPack_Season6_Warzone_BOCW.png/revision/latest/scale-to-width-down/185?cb=20211031180858,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.vanguard.6a140fc2,Vanguard[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/9/94/CombatPack_Season1_Warzone_CODV.png/revision/latest/scale-to-width-down/185?cb=20211217014529,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.vanguard.dbad9722,Vanguard[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/e/e8/CombatPack_Season2_Warzone_CODV.png/revision/latest/scale-to-width-down/185?cb=20220225163914,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.vanguard.d55ab7c5,Vanguard[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/c/c1/CombatPack_Season3_Warzone_CODV.png/revision/latest/scale-to-width-down/185?cb=20220504204146,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.vanguard.e4429ad0,Vanguard[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/b/b9/CombatPack_Season4_Warzone_CODV.png/revision/latest/scale-to-width-down/185?cb=20220628172330,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.vanguard.87201a86,Vanguard[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/a/a8/CombatPack_Season5_Warzone_CODV.png/revision/latest/scale-to-width-down/185?cb=20220831205659,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.logo.186efd51,Logo.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/b/b0/Warzone_Logo_Transparent_WZ.png/revision/latest/scale-to-width-down/185?cb=20240318154517,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.68a19f6d,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/a/a5/Warzone_Logo_MW_Topper_WZ.png/revision/latest/scale-to-width-down/185?cb=20200415163750,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.combined_logo_used_in_conjunction_with_call_of_duty.facfe129,Combined logo used in conjunction with Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/2/24/Combined_Logo_MW_WZ.png/revision/latest/scale-to-width-down/185?cb=20201213203520,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.9f740301,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/6/63/ModernWarfare_Stacked_Logo_WZ.png/revision/latest/scale-to-width-down/185?cb=20260405113331,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty_hq_social_icon.9e41f6fe,Call of Duty HQ Social Icon.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/7/77/CODHQ_Social_Icon_WZ.png/revision/latest?cb=20260406094053,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.419bd42d,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/0/06/Verdansk_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200309171237,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.9076d12a,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/7/78/Plane_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200309201909,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.2b35c122,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/f/fa/Ghost_Verdansk_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200309201224,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.d606e1b9,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/2/22/JumpOff_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200309201815,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.76942f27,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/9/9d/Parachute_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200309201845,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.2ae81aa8,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/e/eb/CrashSite_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200309185201,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.477cb047,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/a/aa/ATV_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200309185244,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.fa991e99,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/f/f4/Gas_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200310194806,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.1154277c,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/c/cd/Gas_Promo2_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200309185124,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.5e6c8435,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/a/a9/Airport_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200309185148,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.5a3c3e09,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/c/ca/Gulag_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200310094443,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.1a080fe7,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/d/d9/GulagShower_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200310094534,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.68af1bfa,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/c/cc/Plunder_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200310094217,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.combined_logo_used_in_conjunction_with_call_of_duty.3f03d82d,Combined logo used in conjunction with Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/f/f8/Combined_Logo_BOCW_WZ.png/revision/latest/scale-to-width-down/185?cb=20201213204101,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.81c6623e,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/7/77/NewVerdansk_Gulag_Promo_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20201213203728,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.logo_for_rebirth_island.a17ab19a,Logo for Rebirth Island.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/5/5c/Rebirth_Island_Logo_WZ.png/revision/latest/scale-to-width-down/185?cb=20201226075327,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.d334a7ef,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/3/3d/RebirthIsland_Promo_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20201211012846,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.fe7eaa20,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/5/57/RebirthIsland_Promo_Season1_Warzone.jpg/revision/latest/scale-to-width-down/185?cb=20201213184616,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.2b8904a7,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/4/41/RebirthIsland_Promo_1_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20201213201854,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
